"","us","sy","total"
"2016-08-31 18:57:53.000","1","1","2"
"2016-08-31 18:57:54.000","25","4","29"
"2016-08-31 18:57:55.000","19","2","21"
"2016-08-31 18:57:56.000","25","3","28"
"2016-08-31 18:57:57.000","21","2","23"
"2016-08-31 18:57:58.000","29","3","32"
"2016-08-31 18:57:59.000","74","13","87"
"2016-08-31 18:58:00.000","57","22","79"
"2016-08-31 18:58:01.000","48","21","69"
"2016-08-31 18:58:02.000","45","19","64"
"2016-08-31 18:58:03.000","48","18","66"
"2016-08-31 18:58:04.000","49","18","67"
"2016-08-31 18:58:05.000","46","19","65"
"2016-08-31 18:58:06.000","50","15","65"
"2016-08-31 18:58:07.000","50","16","66"
"2016-08-31 18:58:08.000","47","17","64"
"2016-08-31 18:58:09.000","38","19","57"
"2016-08-31 18:58:11.000","48","17","65"
"2016-08-31 18:58:11.000","60","14","74"
"2016-08-31 18:58:12.000","37","18","55"
"2016-08-31 18:58:13.000","32","17","49"
"2016-08-31 18:58:14.000","39","18","57"
"2016-08-31 18:58:15.000","35","21","56"
"2016-08-31 18:58:16.000","30","20","50"
"2016-08-31 18:58:17.000","31","18","49"
"2016-08-31 18:58:18.000","40","17","57"
"2016-08-31 18:58:19.000","42","17","59"
"2016-08-31 18:58:20.000","44","21","65"
"2016-08-31 18:58:21.000","37","17","54"
"2016-08-31 18:58:22.000","41","17","58"
"2016-08-31 18:58:23.000","42","18","60"
"2016-08-31 18:58:24.000","43","17","60"
"2016-08-31 18:58:25.000","43","18","61"
"2016-08-31 18:58:26.000","42","19","61"
"2016-08-31 18:58:27.000","36","21","57"
"2016-08-31 18:58:28.000","37","24","61"
"2016-08-31 18:58:29.000","36","17","53"
"2016-08-31 18:58:30.000","34","20","54"
"2016-08-31 18:58:31.000","33","20","53"
"2016-08-31 18:58:32.000","34","22","56"
"2016-08-31 18:58:33.000","30","20","50"
"2016-08-31 18:58:34.000","33","18","51"
"2016-08-31 18:58:35.000","34","17","51"
"2016-08-31 18:58:36.000","36","18","54"
"2016-08-31 18:58:37.000","38","19","57"
"2016-08-31 18:58:38.000","29","17","46"
"2016-08-31 18:58:39.000","40","22","62"
"2016-08-31 18:58:40.000","38","20","58"
"2016-08-31 18:58:41.000","32","22","54"
"2016-08-31 18:58:42.000","29","16","45"
"2016-08-31 18:58:43.000","38","19","57"
"2016-08-31 18:58:44.000","29","19","48"
"2016-08-31 18:58:45.000","33","20","53"
"2016-08-31 18:58:46.000","30","19","49"
"2016-08-31 18:58:47.000","31","18","49"
"2016-08-31 18:58:48.000","31","20","51"
"2016-08-31 18:58:49.000","35","21","56"
"2016-08-31 18:58:50.000","28","17","45"
"2016-08-31 18:58:51.000","31","20","51"
"2016-08-31 18:58:52.000","33","21","54"
"2016-08-31 18:58:53.000","40","19","59"
"2016-08-31 18:58:54.000","38","20","58"
"2016-08-31 18:58:55.000","29","17","46"
"2016-08-31 18:58:56.000","32","17","49"
"2016-08-31 18:58:57.000","29","17","46"
"2016-08-31 18:58:58.000","29","18","47"
"2016-08-31 18:58:59.000","31","20","51"
"2016-08-31 18:59:00.000","32","21","53"
"2016-08-31 18:59:01.000","31","18","49"
"2016-08-31 18:59:02.000","31","17","48"
"2016-08-31 18:59:03.000","34","20","54"
"2016-08-31 18:59:04.000","37","21","58"
"2016-08-31 18:59:05.000","28","17","45"
"2016-08-31 18:59:06.000","33","20","53"
"2016-08-31 18:59:07.000","29","18","47"
"2016-08-31 18:59:08.000","37","22","59"
"2016-08-31 18:59:09.000","33","18","51"
"2016-08-31 18:59:10.000","28","19","47"
"2016-08-31 18:59:11.000","32","18","50"
"2016-08-31 18:59:12.000","33","17","50"
"2016-08-31 18:59:13.000","38","23","61"
"2016-08-31 18:59:14.000","31","18","49"
"2016-08-31 18:59:15.000","31","20","51"
"2016-08-31 18:59:16.000","30","19","49"
"2016-08-31 18:59:17.000","30","20","50"
"2016-08-31 18:59:18.000","31","20","51"
"2016-08-31 18:59:19.000","33","20","53"
"2016-08-31 18:59:20.000","30","18","48"
"2016-08-31 18:59:21.000","29","16","45"
"2016-08-31 18:59:22.000","34","23","57"
"2016-08-31 18:59:23.000","32","20","52"
"2016-08-31 18:59:24.000","30","19","49"
"2016-08-31 18:59:25.000","30","18","48"
"2016-08-31 18:59:26.000","32","23","55"
"2016-08-31 18:59:27.000","30","18","48"
"2016-08-31 18:59:28.000","31","19","50"
"2016-08-31 18:59:29.000","33","19","52"
"2016-08-31 18:59:30.000","31","23","54"
"2016-08-31 18:59:31.000","29","19","48"
"2016-08-31 18:59:32.000","33","20","53"
"2016-08-31 18:59:33.000","33","21","54"
"2016-08-31 18:59:34.000","32","22","54"
"2016-08-31 18:59:35.000","30","18","48"
"2016-08-31 18:59:36.000","30","19","49"
